# locale=zh	language=Simplified Chinese	source=D:\soft\Steam\steamapps\common\Crimson Desert\Save Editor\locale\names_zh.json
# item_key	category	current_language_name	english_name	internal_name	slotType	inventoryCategory
1000440	TwoHandWeapon	威尔斯士兵小型旗帜	Small Wells Brigade Banner Pike	Wells_Brigade_Flag	23	1
1000441	Recipe	烹饪：炖鱼肉	Recipe: Braised Meat and Fish	Recipe_Braised_Meat_Fish	65535	2
1000442	TwoHandWeapon	卡尔佩德小型旗帜	Small Calphadean Banner Pike	UnyieldingShields_Flag	23	1
1000443	Backpack	布利德炼金炸弹背囊	Bleed Bandits' Alchemy Explosive Pack	Bleed_Bomb_BackPack	66	1
1000444	Cloak	狼皮披风	Wolf Cloak	Camouflage_Wolf_Cloak	69	1
1000445	Recipe	烹饪：鱼肉谷物粥	Recipe: Meat and Fish Porridge	Recipe_Meat_Fish_Porridge	65535	2
1000446	Helmet	凯松板金头盔	Caysonne Plate Helm	Kayson_PlateArmor_Helm_II	4	1
1000447	Gloves	野猪伪装皮制手套	Boar Camouflage Leather Gloves	Camouflage_Boar_Leather_Gloves	6	1
1000448	Consumable	阿斯特丽德的高阶药剂	Astrid's Greater Elixir	Potion_StatBuff_Tier3_0005	65535	2
1000449	AbyssGear	交感II	Equestrian II	Item_Skill_AbyssGear_Equip_AddHorseExp_LV2	65535	2
1000450	Recipe	烹饪：蛋煎鱼肉	Recipe: Battered Meat and Fish	Recipe_Pan_fried_Meat_Fish_Pancake	65535	2
1000451	TwoHandWeapon	火焰长枪	Flame Spear	Fire_staff_spear_TwoHandSpear	21	1
1000452	Recipe	烹饪：红烧排骨	Recipe: Braised Ribs	Recipe_Braised_Meat_Vegetable	65535	2
1000453	Recipe	烹饪：蔬菜肉粥	Recipe: Meat and Vegetable Porridge	Recipe_Meat_Vegetable_Porridge	65535	2
1000454	Misc	烤鸟肉	Grilled Bird Meat	Freshly_Grilled_Bird	65535	2
1000455	Recipe	烹饪：鸡蛋羹	Recipe: Steamed Eggs	Recipe_Pan_fried_Meat_Vegetable_Pancake	65535	2
1000456	Gloves	安图布拉皮制手套	Antumbra Leather Gloves	Antumbra_Leather_Gloves_I	6	1
1000457	Boots	安图布拉皮制鞋子	Antumbra Leather Boots	Antumbra_Leather_Boots	7	1
1000458	ChestArmor	屠杀者皮制盔甲	Slaughterer's Leather Armor	Slaughterer_Leahter_Armor	5	1
1000459	Document	贝根村情况报告	Report on Beighen	Paper_Find_Tolstein	65535	2
1000460	OneHandWeapon	德拉坎之锤	Drakhan Hammer	Drakhan_OneHandMace	19	1
1000461	OneHandWeapon	兰福德之锤	Lanford Hammer	Argen_OneHandMace	19	1
1000462	Shield	竞技用盾牌	Competition Shield	Minigame_OneHandShield	1	1
1000463	Food	大烤鱼	Large Grilled Fish	Grilled_Big_Fish	65535	2
1000464	Cloak	独臂豺狗皮制披风	One-Armed Jackal's Leather Cloak	Ludvic_OneArmed_Leather_Cloak	69	1
1000465	OneHandWeapon	巫师的按摩棒	Sorcerer's Massage Stick	Bourgogne_OneHandMace	19	1
1000466	Misc	传奇猎人的行踪	The Legendary Hunter's Whereabouts	Friendly_Legendary_Hunter	65535	2
1000467	ChestArmor	摩尔迪皮制盔甲	Myurdin Leather Armor	Myurdin_Leather_Armor_II	5	1
1000468	ChestArmor	原教旨主义者哥布林布制盔甲	Fundamentalist Goblin Cloth Armor	Regglin_Fabric_Armor_MiddleBoss	5	1
1000469	Misc	荞麦	Buckwheat	Buckwheat	65535	2
1000470	Misc	大份的烤谷物	Filling Toasted Grains	Rice_Medium	65535	2
1000471	Boots	摩尔迪皮制鞋子	Myurdin's Leather Boots	Myurdin_Leather_Boots	7	1
1000472	Boots	特鲁坎布制鞋子	Trukan Cloth Boots	OrcuMer_Fabric_Boots	7	1
1000473	Gloves	特鲁坎布制手套	Trukan Cloth Gloves	OrcuMer_Fabric_Gloves	6	1
1000474	Helmet	图尔坎头盔	Wooden Mask of Lost Justice	Orcumer_Helm	4	1
1000475	VehicleGear	A.T.A.G.推进器 Mk I	A.T.A.G. Thrusterpack Mk I	WarRobot_Backpack_01	81	1
1000476	Misc	索鲁曼的圣水	Solumen's Holy Water	High_HolyWater	65535	2
1000477	ChestArmor	金刚雀鬼布制盔甲	Gilded Goblin's Cloth Armor	Regglin_Fabric_Armor_VI	5	1
1000478	Earring	灰鬃的耳环	Greymane's Earring	Kliff_Earring	8	1
1000479	HeadAccessory	杜大师的头冠	Master Du's Circlet	Kliff_Glasses	71	1
1000480	Recipe	烹饪：调味炒肉	Recipe: Pan-Fried Marinated Meat	Recipe_Meat_Fruit_Porridge	65535	2
1000481	HorseGear	马罗尼马镫	Marni Stirrups	Marni_HorseArmor_Stirrup	63	1
1000482	Misc	黑暗冰枪魔弹	Dark Ice Spear Magic Bullet	MagicBullet_Dark_IceSpear	65535	2
1000483	Recipe	烹饪：调味炖肉	Recipe: Marinated Meat	Recipe_Pan_fried_Meat_Fruit_Pancake	65535	2
1000484	Earring	老旧的耳环	Worn Earring	Earring_Tier1_I	8	1
1000485	Currency	机械昆虫	Clockwork Insect	Money_Kuku_MachineBug	65535	2
1000486	ChestArmor	安图布拉布制盔甲	Antumbra Cloth Armor	Antumbra_Fabric_Armor	5	1
1000487	Helmet	巨魔马库坦板金头盔	Troll Maccutan Plate Helm	Makutan_PlateArmor_Helm_II	4	1
1000488	Quest	被打破的寂静调查日志	Investigative Log: Broken Silence	Book_RedfoxTradePost_Questioning	65535	2
1000489	Misc	顶级木材	Flawless Timber	Premium_Wood	65535	2
1000490	OneHandWeapon	西德蒙之锤	Sydmon Hammer	Pieren_OneHandMace	19	1
1000491	TwoHandWeapon	透明双手剑	Invisible Longsword	Ghost_TwohandSword	17	1
1000492	Recipe	烹饪：肉汤料理	Recipe: Meat Stew	Recipe_Pan_fried_Meat_Grain_Pancake	65535	2
1000493	Misc	头盔的秘密	Secret of the Helm	Visione_Chip_MarniFirstMeet	65535	2
1000494	OneHandWeapon	红线交织锤	Entwined Red Thread Hammer	Tyguis_OneHandMace	19	1
1000495	Backpack	罪犯盗墓贼背囊	Outlaw's Graverobber Pack	Wanted_Criminal_BackPack_II	66	1
1000496	Backpack	火焰飞龙团团长的背囊	Wyvernflames Captain's Pack	Balthazar_BackPack	66	1
1000497	Misc	和平关塞电磁干扰器的钥匙	Gate of Peace Disruptor Key	Neut_Delpheon_EMP_key	65535	2
1000498	Shield	火枪要塞盾牌	Musket Shield	PlainsGuard_OneHandShield	1	1
1000499	Shield	王室亲卫队盾牌	Royal Guard Shield	RoyalGuard_OneHandShield	1	1
1000500	Shield	火焰骑士团盾牌	Flame Knights Shield	FrontierMilitia_OneHandShield	1	1
1000501	Recipe	烹饪：炖蔬菜鱼	Recipe: Braised Fish and Vegetables	Recipe_Braised_Fish_Vegetable	65535	2
1000502	Recipe	烹饪：蔬菜海鲜粥	Recipe: Vegetable and Seafood Porridge	Recipe_Fish_Vegetable_Porridge	65535	2
1000503	Recipe	烹饪：蛋衣烤海鲜	Recipe: Battered Seafood	Recipe_Pan_fried_Fish_Vegetable_Pancake	65535	2
1000504	Recipe	烹饪：红烧鱼	Recipe: Steamed Fish	Recipe_Fish_Fruit_Porridge	65535	2
1000505	Recipe	烹饪：海鲜汤料理	Recipe: Seafood Stew	Recipe_Pan_fried_Fish_Fruit_Pancake	65535	2
1000506	Recipe	烹饪：鱼块汤料理	Recipe: Fishball Soup	Recipe_Pan_fried_Fish_Grain_Pancake	65535	2
1000507	Recipe	烹饪：谷物卷	Recipe: Harvest Roll	Recipe_Vegetable_Fruit_Porridge	65535	2
1000508	Recipe	烹饪：蔬菜糕	Recipe: Vegetable Rice Cake	Recipe_Pan_fried_Vegetable_Fruit_Pancake	65535	2
1000509	Helmet	醒悟之帽	Leather Hat of Enlightenment	Regglin_Boss_Helm	4	1
1000510	Recipe	烹饪：谷物汤料理	Recipe: Grain Soup	Recipe_Pan_fried_Vegetable_Grain_Pancake	65535	2
1000511	OneHandWeapon	塔尔温德之锤	Thalwynd Hammer	Philaphy_OneHandMace	19	1
1000512	OneHandWeapon	德卡尔之锤	Dekarr Hammer	Slarke_OneHandMace	19	1
1000513	OneHandWeapon	巴尔顿之锤	Balton Hammer	Balton_OneHandMace	19	1
1000514	Quest	镶嵌红宝石的黄金匕首	Ruby-Set Golden Dagger	Quest_Grace_GoldDagger_I	65535	2
1000515	OneHandWeapon	拜克之锤	Bekker Hammer	Bellaon_OneHandMace	19	1
1000516	Misc	天心参种子	Skyroot Seed	Kudzu_seed	65535	2
1000517	Misc	花朵形状的紫色仙人掌盆栽	Purple Flower-Shaped Cactus Pot	Collection_Prop_FlowerPot_0025	65535	2
1000518	Misc	竹蛏	Razor Clam	Item_Rare_Collect_RazorClam	65535	2
1000519	Shield	首都警卫的盾牌	City Guard's Shield	CapitalPatrol_OneHandShield	1	1
1000520	Boots	原教旨主义者干部布制鞋子	Fundamentalist Officer Cloth Boots	Regglin_Boss_Fabric_Boots	7	1
1000521	Helmet	卡伊洛斯板金头盔	Kairos Plate Helm	Kliff_PlateArmor_Helm	4	1
1000522	Misc	发光的石头	Shiny Rock	ShinyStone_02	65535	2
1000523	Recipe	烹饪：黏糕	Recipe: Chewy Rice Cakes	Recipe_Pan_fried_Fruit_Grain_Pancake	65535	2
1000524	ChestArmor	卡伊洛斯板金盔甲	Kairos Plate Armor	Kliff_PlateArmor_Armor	5	1
1000525	Quest	悬赏通缉令 - 布鲁克斯	Bounty Notice - Brooks	Quest_WantedPaper_0105	65535	2
1000526	Quest	悬赏通缉令 - 奥比斯	Bounty Notice - Obyss	Quest_WantedPaper_0106	65535	2
1000527	Recipe	烹饪：什锦鱼肉烤串	Recipe: Assorted Meat and Fish Skewers	Recipe_Meat_Fish_Fruit_Sanjeok	65535	2
1000528	Backpack	嘟嘟鸟植物采集背囊	Kuku Gardening Pack	Plant_Collect_BackPack	66	1
1000529	Misc	翁卡手臂老化外形变更券	Oongka's Arms Aging Appearance Change Coupon	CharacterCustomize_Oongka_Arm_Aging	65535	2
1000530	Recipe	世界饰品全集 · 第1卷	Accessories of the World, Vol. I	Recipe_Book_Accessory_I	65535	2
1000531	AbyssGear	交感III	Equestrian III	Item_Skill_AbyssGear_Equip_AddHorseExp_LV3	65535	2
1000532	Misc	座头鲸玻璃工艺品	Humpback Whale Glass Art	Collection_Prop_Glasscraft_0005	65535	2
1000533	Recipe	世界饰品全集 · 第2卷	Accessories of the World, Vol. II	Recipe_Book_Accessory_II	65535	2
1000534	Document	阿方索家族的枪术秘籍第1卷	Spear Manual of House Alfonso, Vol. 1	Book_Battle_DEF_Alfonso	65535	2
1000535	Recipe	世界饰品全集 · 第3卷	Accessories of the World, Vol. III	Recipe_Book_Accessory_III	65535	2
1000536	Recipe	世界饰品全集 · 第4卷	Accessories of the World, Vol. IV	Recipe_Book_Accessory_IV	65535	2
1000537	Document	阿方索家族的枪术秘籍第2卷	Spear Manual of House Alfonso, Vol. 2	Book_Battle_ATT_Alfonso	65535	2
1000538	Misc	硫磺	Brimstone	Item_Rare_Collect_SulfurStone	65535	2
1000539	Document	阿方索家族的枪术秘籍第3卷	Spear Manual of House Alfonso, Vol. 3	Book_Battle_EXP_Alfonso	65535	2
1000540	Document	阿泽里安的书信	Countess Azerian's Letter	Letter_Elimores_Secret	65535	2
1000541	Misc	钟乳石	Stalactite	Item_Rare_Collect_Stalactites	65535	2
1000542	Misc	一沓告示	Posters	BoardPaperBundle	65535	2
1000543	Misc	水银	Mercury	Item_Rare_Collect_Mercury	65535	2
1000544	Misc	橡胶	Rubber	Item_Rare_Collect_Rubber	65535	2
1000545	TwoHandWeapon	平衡的引导者	Bringer of Balance	Regglin_Boss_TwoHandSword	17	1
1000546	Cloak	卡伊洛斯板金披风	Kairos Cloak	Kliff_PlateArmor_Cloak	69	1
1000547	Misc	齿轮	Cogwheel	Cog	65535	2
1000548	Misc	龙舌兰花盆	Leafy Pot	Collection_Prop_FlowerPot_0020	65535	2
1000549	Necklace	矮人项链	Dwarf Necklace	Dwarf_Necklace	9	1
1000550	Document	埃拉伊扎的纸条	Elise's Note	Paper_Eliza	65535	2
1000551	Misc	小苍兰花盆	Red Flower Pot	Collection_Prop_FlowerPot_0032	65535	2
1000552	AbyssGear	被封印的阿比斯神器	Sealed Abyss Artifact	Sealed_Abyss_Artifact_0004	65535	2
1000553	OneHandWeapon	电激雷电喷射器	Electromagnetic Boltspitter	LightningThrower	51	1
1000554	Misc	小型植物花盆	Small Plant Pot	Collection_Prop_FlowerPot_0031	65535	2
1000555	Material	高级石材	Fine Stone	Fine_Stone	65535	2
1000556	TwoHandWeapon	埃尔南德贡献度旗帜	Hernandian Contribution Banner	Hernand_Contribution_Flag	23	1
1000557	Recipe	烹饪：厚切烤肉	Recipe: Grilled Meat Steak	Recipe_Meat_Fish_Grain_Sanjeok	65535	2
1000558	Recipe	黄金之星设计图	Golden Star Blueprint	MarniDragon_GoldenStar	65535	2
1000559	Misc	卡利班指令书	Caliburn's Orders	MarniDragon_DemenissLetter	65535	2
1000560	Gloves	卡伊洛斯板金手套	Kairos Plate Gloves	Kliff_PlateArmor_Gloves	6	1
1000561	Misc	小金纹蝶	Little Metalmark Butterfly	Item_Little_Metalmark	65535	2
1000562	Misc	橡胶树种子	Rubber Tree Seed	Rubber_seed	65535	2
1000563	Misc	漂泊者的冒险日志	A Traveler's Log	PororinChildrenForest_Book	65535	2
1000564	Misc	卷心菜	Cabbage	Cabbage	65535	2
1000565	Misc	南瓜	Pumpkin	Pumpkin	65535	2
1000566	Misc	英雄之墓	A Hero's Tomb	Visione_Chip_NamelessHeorGrave	65535	2
1000567	Boots	卡伊洛斯板金鞋子	Kairos Plate Boots	Kliff_Plate_Boots	7	1
1000568	Misc	[临摹] 丰饶下的贫穷	Replica - Poverty Amidst Plenty	Collection_Prop_Picture_0065	65535	2
1000569	Misc	[习作] 色彩之森	Study - Fields of Color	Collection_Prop_Picture_0001	65535	2
1000570	Misc	[习作] 丰饶下的贫穷	Study - Poverty Amidst Plenty	Collection_Prop_Picture_0002	65535	2
1000571	Misc	[习作] 金色大地	Study - Golden Lands	Collection_Prop_Picture_0003	65535	2
1000572	Misc	[杰作] 等待活儿的人们	Acclaimed - Idle Hands	Collection_Prop_Picture_0004	65535	2
1000573	Misc	[杰作] 丰收	Acclaimed - Abundance	Collection_Prop_Picture_0005	65535	2
1000574	Misc	[杰作] 战争的序幕	Acclaimed - Prelude to War	Collection_Prop_Picture_0006	65535	2
1000575	Misc	[平作] 丰饶下的贫穷	Notable - Poverty Amidst Plenty	Collection_Prop_Picture_0007	65535	2
1000576	Cloak	豺狗布制披风	Jackal Cloth Cloak	North_Mercenary_Fabric_Cloak_I	69	1
1000577	Misc	纳哈布吊坠	Nahab Pendant	NahabVillage_Pendant	65535	2
1000578	OneHandWeapon	黑色命运	Fated Shadow	Old_Kliff_OneHandSword	0	1
1000579	Misc	熊胆	Bear's Gallbladder	Bear_Bile	65535	2
1000580	Misc	空白之书	Empty Book	Blank_Book	65535	2
1000581	Quest	镶嵌蓝宝石的黄金匕首	Sapphire-Set Golden Dagger	Quest_Grace_GoldDagger_II	65535	2
1000582	Misc	悦目金蛛	Yellow Garden Spider	Item_BananaSpider	65535	2
1000583	Misc	冠冕蜘蛛	Golden Silk Spider	Item_DiademSpider	65535	2
1000584	Document	妻子的信	A Wife's Letter	Letter_Wolfmolar_Mountain_WifeLetter	65535	2
1000585	Recipe	烹饪：肉块汤料理	Recipe: Meatball Soup	Recipe_Meat_Fish_Vegetable_Egg	65535	2
1000586	HorseGear	粗糙的马镫	Crude Stirrups	HorseShoe_HorseArmor_Stirrup	63	1
1000587	HorseGear	威尔斯军用马镫	Wells Military Stirrups	HorseShoe_HorseArmor_Stirrup_I	63	1
1000588	HorseGear	龙头像装饰马镫	Decorative Dragon Head Stirrups	HorseShoe_HorseArmor_Stirrup_II	63	1
1000589	HorseGear	金制装饰马镫	Gold-Decorated Stirrups	HorseShoe_HorseArmor_Stirrup_III	63	1
1000590	HorseGear	高级皮制马镫	Fine Leather Stirrups	HorseShoe_HorseArmor_Stirrup_IV	63	1
1000591	HorseGear	迪克拉尔马镫	Exclaire Stirrups	HorseShoe_HorseArmor_Stirrup_V	63	1
1000592	HorseGear	石铁马蹄铁	Ironstone Horseshoes	HorseShoe_HorseArmor_Shoe_I	64	1
1000593	HorseGear	环扣马蹄铁	Bow Knot Horseshoes	HorseShoe_HorseArmor_Shoe_II	64	1
1000594	HorseGear	钢铁之心马蹄铁	Steelheart Horseshoes	HorseShoe_HorseArmor_Shoe_III	64	1
1000595	Misc	莎亦的吊坠	Shai's Pendant	Shay_Cat_Clue	65535	2
1000596	Trade	玻璃	Glass	Trade_Glass_02	65535	2
1000597	Trade	毛毯	Carpet	Trade_Carpet_02	65535	2
1000598	Trade	书画	Calligraphic Paintings	Trade_Caligraphy_02	65535	2
1000599	Quest	悬赏通缉令 - 比利	Bounty Notice - Billy	Quest_WantedPaper_0101	65535	2
1000600	Trade	绸缎	Silk	Trade_Silk_02	65535	2
1000601	Quest	悬赏通缉令 - 古纳尔	Bounty Notice - Gunder	Quest_WantedPaper_0102	65535	2
1000602	Trade	醇厚风味糖	Richly Flavored Sugar	Trade_Sugar_02	65535	2
1000603	Trade	蜂蜜	Honey	Trade_Honey_02	65535	2
1000604	Quest	悬赏通缉令 - 亨里克	Bounty Notice - Henrik	Quest_WantedPaper_0103	65535	2
1000605	Quest	悬赏通缉令 - 埃斯吉尔	Bounty Notice - Aksel	Quest_WantedPaper_0104	65535	2
1000606	Quest	悬赏通缉令 - 弗洛克	Bounty Notice - Frank	Quest_WantedPaper_0109	65535	2
1000607	Trade	香烟	Tobacco	Trade_Tobacco_02	65535	2
1000608	Trade	胡椒	Pepper	Trade_Pepper_02	65535	2
1000609	Quest	悬赏通缉令 - 布罗勒	Bounty Notice - Broll	Quest_WantedPaper_0110	65535	2
1000610	Material	顶级石材	Flawless Stone	Premium_Stone	65535	2
1000611	Document	沙漠上的真相调查日志	Investigative Log: Truth on the Sands	Book_TruthontheSand	65535	2
1000612	Trade	硫磺	Brimstone	Trade_Sulfur_02	65535	2
1000613	Quest	悬赏通缉令 - 派特里克	Bounty Notice - Patrick	Quest_WantedPaper_0107	65535	2
1000614	Quest	悬赏通缉令 - 乔纳丹	Bounty Notice - Jonathan	Quest_WantedPaper_0108	65535	2
1000615	Trade	高纯度火药	High-Purity Gunpowder	Trade_Gunpowder_02	65535	2
1000616	Recipe	烹饪：什锦厚切烤串	Recipe: Mixed Skewers	Recipe_Nureumjeok	65535	2
1000617	Recipe	烹饪：五彩什锦汤料理	Recipe: Harvest Soup	Recipe_Sinseollo	65535	2
1000618	Trade	枪	Gun	Trade_Gun_02	65535	2
1000619	Trade	瓷器	Ceramic	Trade_Ceramics_03	65535	2
1000620	Recipe	烹饪：调味炒打糕	Recipe: Pan-Fried Rice Cakes	Recipe_Gungjung_Tteokbokki	65535	2
1000621	Helmet	戈尔塔克半兽人头盔	Gorthak Orc's Helm	NeutralZone_PlateArmor_Helm	4	1
1000622	Recipe	烹饪：肉汤料理	Recipe: Meat Stew	Recipe_Beef_Bone_Soup	65535	2
1000623	Misc	红烧肉	Boiled Meat	BoiledPork	65535	2
1000624	Helmet	黄金佣兵团的板金头盔	Golden Free Company's Plate Helm	Twilight_Whistlers_PlateArmor_Helm_II	4	1
1000625	Document	古老的研究日志	Old Research Journal	Book_HyperSpace	65535	2
1000626	Misc	帕卫尔的女巫们	Witches of Pywel	StoreWitchHint_Book	65535	2
1000627	Misc	水果茶	Fruit Tea	FruitTea	65535	2
1000628	Misc	杯状龙舌兰花盆	Chalice Bush Pot	Collection_Prop_FlowerPot_0027	65535	2
1000629	Misc	银币袋	Modest Silver Pouch	Small_Silver_Pack	65535	2
1000630	Misc	母亲的信	Letter from a Mother	Letter_Visione_MotherLetter	65535	2
1000631	Shield	东部流浪者的盾牌	Eastern Wanderer's Shield	EasternWanderer_OneHandShield	1	1
1000632	TwoHandWeapon	卡尔佩德贡献度旗帜	Calphadean Contribution Banner Pike	Calphade_Contribution_Flag	23	1
1000633	Misc	鲜美的鸟肉	Lean Bird Meat	Bird_Meat	65535	2
1000634	Misc	止静神丹	Refined Palmar Pill	RevivalItem	65535	2
1000635	Helmet	晓月使者板金头盔	Twilight Messengers' Plate Helm	Twilight_Whistlers_PlateArmor_Helm_I	4	1
1000636	Recipe	烹饪：打糕烤肉	Recipe: Grilled Meat Patties	Recipe_Tteokgalbi	65535	2
1000637	TwoHandWeapon	黑熊的咆哮	Roar of the Black Bear	Drunk_BlackBears_TwoHandedWarHamme	20	1
1000638	Trade	螺钿漆器	Nacre Lacquer	Trade_PearlLacquerware_01	65535	2
1000639	Tool	高级鱼竿	Fine Fishing Rod	FishingRod_II	99	1
1000640	Tool	福罗林鱼竿	Pororin Fishing Rod	FishingRod_III	99	1
1000641	Recipe	威尔斯军用马具制作方法	Wells Military Tack Blueprint	Recipe_Book_Wells_HorseArmor	65535	2
1000642	Misc	红藻	Red Seaweed	Item_Rare_Collect_Dulse	65535	2
1000643	Trade	毛皮	Pelt	Trade_Fur_01	65535	2
1000644	Food	烤肉	Grilled Meat	Grilled_Meat	65535	2
1000645	Food	烤鱼	Grilled Fish	Grilled_Fish	65535	2
1000646	Trade	面粉	Flour	Trade_Flour_01	65535	2
1000647	Trade	芳香果酒	Fragrant Fruit Wine	Trade_Wine_01	65535	2
1000648	Trade	细腻食盐	Finely Ground Salt	Trade_Salt_01	65535	2
1000649	Food	烤蔬菜	Grilled Vegetables	Grilled_Vegetables	65535	2
1000650	Food	烤水果	Grilled Fruit	Grilled_Fruit	65535	2
1000651	Misc	烤谷物	Toasted Grains	Rice	65535	2
1000652	Misc	烤鸡蛋	Smoked Egg	Baked_Egg	65535	2
1000653	Food	烤鱼肉	Grilled Meat and Fish	Grilled_Meat_Fish	65535	2
1000654	Food	烤肉串	Meat Skewers	Meat_Sanjeok	65535	2
1000655	Food	炖肉	Braised Meat	Braised_Meat	65535	2
1000656	Food	清汤菜肴	Clear Soup	Meat_Porridge	65535	2
1000657	Shield	工匠雕琢装饰盾牌	Artisan's Ornamented Shield	Damian_OneHandShield_VI	2	1
1000658	Misc	灰鬃贡献度	Greymane Contribution	Contribution_Graymane	65535	2
1000659	Misc	羽毛	Feather	Feather	65535	2
1000660	Misc	大骨	Large Bone	Large_Bone	65535	2
1000661	Trade	羊毛	Wool	Trade_Wool_03	65535	2
1000662	Misc	象牙	Ivory	Ivory	65535	2
1000663	Misc	短角	Short Horn	Short_Horn	65535	2
1000664	Trade	包装野战布制盔甲	Packaged Field Cloth Armor	Trade_Armor_Wild_Fabric_PackedInVehicle	65535	2
1000665	Trade	野战锁链盔甲	Packaged Field Chain Mail	Trade_Armor_Wild_Chain_PackedInVehicle	65535	2
1000666	Trade	红参	Red Ginseng	Trade_Ginseng_03	65535	2
1000667	Trade	熟成良好的奶酪	Well-Aged Cheese	Trade_Cheese_03	65535	2
1000668	Trade	鱼肉	Fish Meat	Trade_FishMeat_03	65535	2
1000669	Food	不明料理	Mysterious Dish	Food_CookFailed	65535	2
1000670	Trade	精工象牙	Finely Crafted Ivory	Trade_Ivory_03	65535	2
1000671	Trade	仪仗用剑	Ceremonial Sword	Trade_Sword_03	65535	2
1000672	Trade	仪仗用盔甲	Ceremonial Armor	Trade_Armor_03	65535	2
1000673	Recipe	烹饪：五彩谷物拌饭	Recipe: Mixed Harvest Bowl	Recipe_Jeonju_Bibimbap	65535	2
1000674	Trade	玉	Jade	Trade_Jade_03	65535	2
1000675	OneHandWeapon		Wolf Test OneHandSword	Wolf_Test_OneHandSword	0	1
1000676	Quest	汇报摩尔迪的下落	Report on Myurdin's Whereabouts	Quest_Bloodcoronation_Document	65535	2
1000677	Document	调查报告	Investigative Report	Caliburn_Report	65535	2
1000678	Cloak	灰烬狼皮制披风	Ashen Wolf's Leather Cloak	Oongka_Basic_Leather_Cloak	69	1
1000679	Cloak	大地荣誉皮制披风	Leather Cloak of Earth's Honor	Demian_Leather_Cloak	69	1
1000680	Misc	蚂蚱	Grasshopper	Item_GrassHopper	65535	2
1000681	Cloak	阿夏德板金披风	Ashad Plate Cloak	Ashad_PlateArmor_Cloak	69	1
1000682	Cloak	索拉斯板金披风	Solas Plate Cloak	Solas_PlateArmor_Cloak	69	1
1000683	Shield	德梅尼斯金饰盾牌	Demenissian Gold-Decorated Shield	Damian_OneHandShield	2	1
1000684	Food	烤蟹钳	Grilled Pincers	Freshly_Grilled_Crab	65535	2
1000685	Cloak	黄金光辉板金披风	Goldlight Plate Cloak	Demian_PlateArmor_Cloak_III	69	1
1000686	Cloak	暗黑执行者板金披风	Executioner of Darkness Plate Cloak	Demian_PlateArmor_Cloak_V	69	1
1000687	Recipe	烹饪：蛋衣谷物卷	Recipe: Battered Harvest Roll	Recipe_Kimbap	65535	2
1000688	TwoHandWeapon	德梅尼斯贡献度旗帜	Demenissian Contribution Banner Pike	Demeniss_Contribution_Flag	23	1
1000689	Misc	石材	Stone	Stone_Quarry	65535	2
1000690	Recipe	养蜂装备制作方法	Beekeeper Gear Blueprint	Recipe_Book_Beekeeping	65535	2
1000691	Tool	辅助法杖	Walking Cane	Equip_Stick	97	1
